point_id,OBJECTID,accidents_on_segment,point_in_segment,lat,lon,cause,fatal,speed_limit,f85_kmh,percentage_over_speedlimit,road_class,land_use,safety_score_level,objects_detected_pct,<img>,image_url
A1454,34112,3,1,13.8172598,100.0374015,speeding,0,80,83.2,13,trunk,URBAN,Critical,"road: 37%, vegetation: 12%, streetlight: 6%, lane marking: 5%, sidewalk: 2%, pole: 2%, curb: 1%, building: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1454.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1454.jpg
A1455,34112,3,2,13.8619958,100.0096393,speeding,0,80,83.2,13,trunk,URBAN,Critical,"road: 38%, lane marking: 3%, building: 3%, fence: 2%, sidewalk: 2%, vegetation: 2%, terrain: 2%, streetlight: 1%, wall: 1%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1455.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1455.jpg
A1456,30993,4,1,15.0992989,104.4662604,speeding,0,80,103.0,70,primary,RURAL,Stable,"road: 36%, vegetation: 13%, lane marking: 8%, terrain: 3%, streetlight: 2%, telephone pole: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1456.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1456.jpg
A1457,30993,4,2,15.0997421,104.493312,speeding,0,80,103.0,70,primary,RURAL,Stable,"road: 36%, lane marking: 10%, terrain: 8%, streetlight: 5%, vegetation: 5%, telephone pole: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1457.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1457.jpg
A1458,31562,14,1,13.5671013,100.2994177,speeding,0,80,50.5,3,secondary,URBAN,Critical,"road: 32%, streetlight: 9%, lane marking: 8%, building: 6%, vegetation: 4%, wall: 3%, terrain: 3%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1458.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1458.jpg
A1459,31562,14,2,13.6629134,100.4056609,speeding,0,80,50.5,3,secondary,URBAN,Critical,"road: 22%, barrier: 14%, lane marking: 10%, streetlight: 9%, vegetation: 5%, building: 3%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1459.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1459.jpg
A1460,2732,3,1,7.8725213,99.598146,speeding,0,80,104.0,72,trunk,RURAL,Monitor,"road: 37%, vegetation: 26%, terrain: 5%, lane marking: 4%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1460.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1460.jpg
A1461,2732,3,2,7.8662223,99.598272,speeding,0,80,104.0,72,trunk,RURAL,Monitor,"road: 32%, lane marking: 31%, vegetation: 18%, terrain: 3%, streetlight: 1%, guardrail: 1%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1461.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1461.jpg
A1462,48315,3,1,14.4166553,100.7823502,speeding,0,90,77.5,0,secondary,RURAL,Monitor,"road: 30%, lane marking: 8%, vegetation: 8%, terrain: 6%, streetlight: 3%, curb: 2%, building: 2%, guardrail: 1%, wall: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1462.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1462.jpg
A1463,48315,3,2,14.4106783,100.7844904,speeding,0,90,77.5,0,secondary,RURAL,Monitor,"road: 31%, vegetation: 21%, lane marking: 5%, guardrail: 2%, terrain: 2%, fence: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1463.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1463.jpg
A1464,34467,5,1,13.5156886,100.6824019,speeding,0,80,62.5,0,trunk,URBAN,Critical,"road: 30%, barrier: 7%, lane marking: 5%, vegetation: 4%, terrain: 4%, streetlight: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1464.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1464.jpg
A1465,34467,5,2,13.5282678,100.6361134,speeding,0,80,62.5,0,trunk,URBAN,Critical,"road: 31%, streetlight: 9%, lane marking: 7%, sidewalk: 7%, building: 6%, vegetation: 6%, utility pole: 4%, guardrail: 2%, wall: 2%, curb: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1465.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1465.jpg
A1466,37224,3,1,18.4803162,98.3767216,speeding,0,90,62.1,0,secondary,RURAL,Monitor,"vegetation: 61%, road: 31%, lane marking: 7%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1466.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1466.jpg
A1467,37224,3,2,18.2728601,98.3959888,speeding,0,90,62.1,0,secondary,RURAL,Monitor,"road: 35%, vegetation: 32%, lane marking: 4%, guardrail: 2%, terrain: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1467.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1467.jpg
A1468,34085,3,1,9.1674554,99.2913504,speeding,0,90,105.5,49,primary,URBAN,Monitor,"road: 33%, lane marking: 11%, vegetation: 8%, terrain: 2%, telephone pole: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1468.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1468.jpg
A1469,34085,3,2,9.1739217,99.3581937,speeding,0,90,105.5,49,primary,URBAN,Monitor,"road: 38%, barrier: 6%, lane marking: 4%, streetlight: 3%, vegetation: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1469.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1469.jpg
A1470,19613,3,1,16.4507068,99.5141055,speeding,0,80,63.0,0,primary,URBAN,Monitor,"road: 36%, streetlight: 19%, lane marking: 11%, building: 4%, vegetation: 4%, terrain: 3%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1470.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1470.jpg
A1471,19613,3,2,16.4552497,99.5290385,speeding,0,80,63.0,0,primary,URBAN,Monitor,"road: 37%, terrain: 6%, building: 5%, vegetation: 5%, lane marking: 3%, telephone pole: 2%, streetlight: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1471.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1471.jpg
A1472,52327,2,1,17.7640746,102.1443209,speeding,0,90,76.0,0,secondary,RURAL,Monitor,"road: 34%, vegetation: 8%, lane marking: 7%, terrain: 7%, building: 3%, telephone pole: 1%, streetlight: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1472.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1472.jpg
A1473,52327,2,2,17.7665886,102.1619283,speeding,0,90,76.0,0,secondary,RURAL,Monitor,"road: 34%, vegetation: 7%, lane marking: 5%, terrain: 5%, telephone pole: 4%, building: 3%, utility pole: 2%, streetlight: 1%, wall: 1%, fence: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1473.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1473.jpg
A1474,15238,5,1,13.8443428,101.423273,speeding,0,90,104.6,56,primary,RURAL,Stable,"road: 29%, lane marking: 18%, vegetation: 17%, sidewalk: 6%, streetlight: 5%, curb: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1474.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1474.jpg
A1475,15238,5,2,13.9959622,101.3867445,speeding,0,90,104.6,56,primary,RURAL,Stable,"lane marking: 43%, road: 27%, vegetation: 7%, streetlight: 2%, terrain: 2%, telephone pole: 1%, guardrail: 1%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1475.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1475.jpg
A1476,47639,2,1,15.598839,100.6569012,speeding,0,80,77.0,9,secondary,URBAN,Monitor,"road: 37%, vegetation: 11%, terrain: 3%, barrier: 2%, guardrail: 2%, streetlight: 1%, lane marking: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1476.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1476.jpg
A1477,47639,2,2,15.599474,100.6582227,cutting-in,0,80,77.0,9,secondary,URBAN,Monitor,"road: 38%, vegetation: 14%, lane marking: 4%, terrain: 4%, barrier: 3%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1477.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1477.jpg
A1478,17150,4,1,17.8369843,98.9291221,speeding,0,80,90.0,28,primary,RURAL,Stable,"road: 38%, vegetation: 18%, lane marking: 4%, building: 4%, streetlight: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1478.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1478.jpg
A1479,17150,4,2,17.8998609,98.9128809,speeding,1,80,90.0,28,primary,RURAL,Stable,"road: 36%, vegetation: 8%, streetlight: 5%, lane marking: 5%, telephone pole: 2%, building: 2%, terrain: 2%, fence: 1%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1479.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1479.jpg
A1480,17540,22,1,13.7826448,100.4117601,speeding,0,80,89.0,33,primary,URBAN,Monitor,"road: 30%, street sign: 11%, bridge: 11%, vegetation: 10%, barrier: 5%, lane marking: 4%, streetlight: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1480.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1480.jpg
A1481,17540,22,2,13.7824702,100.4519141,speeding,0,80,89.0,33,primary,URBAN,Monitor,"road: 36%, overpass: 26%, lane marking: 11%, bridge: 11%, vegetation: 8%, streetlight: 7%, sidewalk: 2%, utility pole: 2%, barrier: 1%, fence: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1481.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1481.jpg
A1482,38447,2,1,7.8289065,99.0948926,speeding,0,90,83.5,5,secondary,RURAL,Attention,"road: 24%, vegetation: 18%, terrain: 12%, lane marking: 9%, streetlight: 1%, telephone pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1482.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1482.jpg
A1483,38447,2,2,7.821698,99.093658,speeding,0,90,83.5,5,secondary,RURAL,Attention,"road: 28%, vegetation: 18%, terrain: 11%, lane marking: 4%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1483.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1483.jpg
A1484,18018,2,1,18.4351666,98.6862451,cutting-in,0,90,99.0,37,primary,URBAN,Monitor,"road: 41%, vegetation: 13%, streetlight: 7%, telephone pole: 2%, lane marking: 2%, terrain: 2%, curb: 1%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1484.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1484.jpg
A1485,18018,2,2,18.4351666,98.6862451,speeding,0,90,99.0,37,primary,URBAN,Monitor,"road: 41%, vegetation: 13%, streetlight: 7%, telephone pole: 2%, lane marking: 2%, terrain: 2%, curb: 1%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1485.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1485.jpg
A1486,34541,24,1,12.6857427,102.0018017,speeding,1,86,95.2,39,trunk,RURAL,Critical,"road: 33%, vegetation: 17%, lane marking: 7%, streetlight: 3%, terrain: 2%, guardrail: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1486.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1486.jpg
A1487,34541,24,2,12.7872097,101.7551901,speeding,0,86,95.2,39,trunk,RURAL,Critical,"road: 35%, vegetation: 31%, streetlight: 10%, lane marking: 4%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1487.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1487.jpg
A1488,35118,2,1,13.8225285,100.504819,speeding,0,80,60.5,0,primary,URBAN,Attention,"road: 32%, lane marking: 15%, vegetation: 15%, streetlight: 10%, building: 8%, telephone pole: 3%, sidewalk: 2%, curb: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1488.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1488.jpg
A1489,35118,2,2,13.8286388,100.5020832,speeding,0,80,60.5,0,primary,URBAN,Attention,"road: 33%, vegetation: 22%, lane marking: 6%, wall: 4%, streetlight: 1%, curb: 1%, sidewalk: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1489.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1489.jpg
A1490,54213,4,1,17.8678486,103.7147337,speeding,1,90,86.0,9,secondary,RURAL,Monitor,"vegetation: 40%, road: 28%, lane marking: 9%, terrain: 9%, guardrail: 2%, telephone pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1490.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1490.jpg
A1491,54213,4,2,17.9293002,103.6089285,speeding,0,90,86.0,9,secondary,RURAL,Monitor,"road: 28%, vegetation: 27%, terrain: 3%, lane marking: 2%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1491.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1491.jpg
A1492,16780,3,1,14.377579,99.1475156,speeding,1,90,85.2,11,secondary,RURAL,Critical,"vegetation: 39%, road: 35%, lane marking: 16%, barrier: 2%, streetlight: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1492.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1492.jpg
A1493,16780,3,2,14.2900291,99.2209775,speeding,0,90,85.2,11,secondary,RURAL,Critical,"vegetation: 50%, road: 24%, terrain: 10%, lane marking: 8%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1493.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1493.jpg
A1494,399,6,1,7.9058024,98.3677948,speeding,0,80,82.0,20,secondary,URBAN,Attention,"road: 43%, building: 7%, streetlight: 5%, lane marking: 2%, billboard: 1%, fence: 1%, curb: 1%, sidewalk: 1%, vegetation: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1494.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1494.jpg
A1495,399,6,2,7.9294364,98.3737586,speeding,0,80,82.0,20,secondary,URBAN,Attention,"road: 39%, vegetation: 9%, terrain: 6%, streetlight: 5%, lane marking: 4%, barrier: 3%, guardrail: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1495.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1495.jpg
A1496,36571,6,1,13.7886283,100.4722761,speeding,0,80,38.5,5,primary,URBAN,Attention,"road: 38%, streetlight: 16%, vegetation: 16%, lane marking: 5%, street sign: 4%, building: 3%, wall: 2%, barrier: 1%, sidewalk: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1496.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1496.jpg
A1497,36571,6,2,13.7876997,100.4684874,speeding,0,80,38.5,5,primary,URBAN,Attention,"road: 29%, barrier: 10%, lane marking: 7%, vegetation: 3%, streetlight: 2%, fence: 2%, building: 2%, bridge: 2%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1497.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1497.jpg
A1498,13038,2,1,14.848132,102.0648699,speeding,0,80,92.0,40,trunk,URBAN,Monitor,"road: 34%, vegetation: 18%, streetlight: 2%, lane marking: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1498.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1498.jpg
A1499,13038,2,2,14.8478242,102.0648344,speeding,0,80,92.0,40,trunk,URBAN,Monitor,"road: 38%, vegetation: 15%, lane marking: 7%, guardrail: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1499.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1499.jpg
A1500,16501,16,1,15.6395668,104.3346302,speeding,0,90,116.8,68,trunk,RURAL,Attention,"road: 36%, vegetation: 14%, terrain: 8%, streetlight: 5%, lane marking: 4%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1500.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1500.jpg
A1501,16501,16,2,15.5446248,104.4293122,speeding,0,90,116.8,68,trunk,RURAL,Attention,"road: 33%, vegetation: 18%, lane marking: 4%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1501.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1501.jpg
A1502,33681,5,1,16.8164296,100.3070928,speeding,0,90,80.5,9,primary,URBAN,Attention,"road: 35%, barrier: 6%, streetlight: 4%, building: 3%, vegetation: 2%, telephone pole: 1%, lane marking: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1502.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1502.jpg
A1503,33681,5,2,16.821402,100.2717856,speeding,0,90,80.5,9,primary,URBAN,Attention,"road: 46%, overpass: 22%, bridge: 20%, lane marking: 9%, vegetation: 4%, pole: 3%, streetlight: 2%, building: 2%, barrier: 1%, fence: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1503.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1503.jpg
A1504,30454,2,1,14.9400696,103.8023619,speeding,0,90,99.0,32,primary,URBAN,Monitor,"road: 18%, vegetation: 8%, lane marking: 5%, telephone pole: 3%, streetlight: 1%, barrier: 1%, building: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1504.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1504.jpg
A1505,30454,2,2,14.9391522,103.7860782,speeding,0,90,99.0,32,primary,URBAN,Monitor,"road: 17%, streetlight: 13%, lane marking: 5%, building: 4%, terrain: 2%, utility pole: 2%, vegetation: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1505.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1505.jpg
A1506,43296,2,1,20.132978,100.0741048,speeding,0,80,55.0,0,secondary,RURAL,Monitor,"road: 32%, vegetation: 14%, lane marking: 11%, terrain: 8%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1506.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1506.jpg
A1507,43296,2,2,20.1325709,100.0743211,speeding,0,80,55.0,0,secondary,RURAL,Monitor,"road: 32%, vegetation: 22%, lane marking: 13%, terrain: 5%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1507.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1507.jpg
A1508,37426,2,1,18.16951,98.6105833,speeding,0,90,62.0,0,secondary,URBAN,Monitor,"road: 34%, vegetation: 31%, streetlight: 8%, lane marking: 7%, terrain: 6%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1508.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1508.jpg
A1509,37426,2,2,18.1821285,98.6124014,speeding,0,90,62.0,0,secondary,URBAN,Monitor,"road: 33%, terrain: 10%, lane marking: 7%, vegetation: 6%, telephone pole: 4%, streetlight: 1%, street sign: 1%, sidewalk: 1%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1509.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1509.jpg
A1510,53842,2,1,15.6266196,103.2427995,speeding,0,90,100.0,40,secondary,RURAL,Monitor,"road: 37%, vegetation: 11%, terrain: 7%, streetlight: 2%, building: 2%, lane marking: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1510.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1510.jpg
A1511,53842,2,2,15.6329442,103.245387,speeding,0,90,100.0,40,secondary,RURAL,Monitor,"road: 36%, terrain: 9%, vegetation: 8%, streetlight: 2%, lane marking: 2%, building: 2%, telephone pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1511.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1511.jpg
A1512,17454,43,1,9.9258101,99.0589925,cutting-in,0,90,95.2,42,trunk,RURAL,Critical,"road: 36%, vegetation: 31%, lane marking: 6%, guardrail: 2%, terrain: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1512.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1512.jpg
A1513,17454,43,2,9.4813009,99.1432589,speeding,0,90,95.2,42,trunk,RURAL,Critical,"road: 36%, vegetation: 20%, lane marking: 4%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1513.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1513.jpg
A1514,36206,6,1,12.1486574,99.8477344,speeding,0,90,108.0,50,trunk,URBAN,Attention,"road: 39%, vegetation: 14%, streetlight: 9%, lane marking: 7%, guardrail: 2%, terrain: 2%, elephant: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1514.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1514.jpg
A1515,36206,6,2,12.0461664,99.8497257,speeding,1,90,108.0,50,trunk,URBAN,Attention,"road: 36%, vegetation: 30%, streetlight: 3%, lane marking: 3%, guardrail: 2%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1515.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1515.jpg
A1516,43448,3,1,15.3365968,100.0745152,speeding,1,90,83.0,6,secondary,RURAL,Attention,"road: 35%, vegetation: 24%, lane marking: 7%, streetlight: 4%, barrier: 4%, utility pole: 3%, guardrail: 2%, telephone pole: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1516.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1516.jpg
A1517,43448,3,2,15.3207377,100.0689765,cutting-in,1,90,83.0,6,secondary,RURAL,Attention,"road: 33%, lane marking: 9%, vegetation: 8%, terrain: 7%, telephone pole: 4%, barrier: 3%, utility pole: 3%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1517.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1517.jpg
A1518,5115,2,1,17.5936139,100.1305868,speeding,0,80,90.0,40,trunk,URBAN,Monitor,"road: 43%, streetlight: 15%, vegetation: 11%, lane marking: 3%, building: 2%, terrain: 2%, telephone pole: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1518.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1518.jpg
A1519,5115,2,2,17.5919498,100.1322378,speeding,0,80,90.0,40,trunk,URBAN,Monitor,"road: 43%, streetlight: 12%, vegetation: 5%, lane marking: 4%, telephone pole: 3%, terrain: 2%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1519.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1519.jpg
A1520,15671,9,1,13.6295158,100.6232482,speeding,0,80,45.3,0,secondary,URBAN,Critical,"road: 24%, bridge: 23%, sidewalk: 12%, lane marking: 9%, building: 8%, streetlight: 6%, vegetation: 3%, curb: 2%, cone: 1%, umbrella: 1%, wall: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1520.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1520.jpg
